"V1","V2"
121.59558855631,25.1141368179223
121.595572000381,25.1141308924468
121.595556826107,25.1141224394823
121.595543494552,25.1141117158684
121.595532410789,25.1140990474372
121.595523911591,25.1140848191131
121.595518255203,25.1140694632169
121.595515613488,25.1140534463302
121.595516066715,25.1140372551181
121.595519191314,25.114022678982
121.595519051412,25.1139996749431
121.595514526213,25.1139770425058
121.595505753216,25.1139554693447
121.595492998985,25.1139356109487
121.595490833757,25.1139329020175
121.59545978333,25.1138522345851
121.595453575156,25.1138274070826
121.595427330789,25.1137596170798
121.595388556009,25.1136970062214
121.595366626956,25.1136702554487
121.595353112389,25.1136541507419
121.595342874688,25.1136361540264
121.595336224919,25.1136168121238
121.595333365131,25.1135967127287
121.595334382214,25.1135764665513
121.595338453335,25.1135590454444
121.59534990271,25.1135162752328
121.595353020864,25.1134723446301
121.59535198244,25.1134555132699
121.595347333237,25.1134303823067
121.595347547723,25.1134048980915
121.595352619378,25.1133798349493
121.5953623941,25.1133559544105
121.595366270576,25.1133490168659
121.59536624606,25.1133327260457
121.59536932895,25.1133166788435
121.595375425573,25.1133013628454
121.595384350685,25.1132872434199
121.5953958331,25.113274749578
121.59540952393,25.1132642609384
121.595425007188,25.1132560961924
121.595441812422,25.1132505034213
121.595453337613,25.1132483129881
121.59547227208,25.1132476688728
121.595490796042,25.113244040961
121.595508346656,25.1132375394853
121.595524390654,25.1132283619901
121.595538440548,25.1132167873296
121.595550069438,25.1132031671946
121.595558923986,25.1131879154265
121.595559738085,25.1131861076716
121.595639562377,25.1130571445431
121.595742769962,25.1129427609963
121.595866224908,25.1128464324734
121.595868551611,25.1128449209461
121.596066941146,25.1126648377878
121.596207122593,25.1124879506447
121.596222652792,25.112476979079
121.596235854534,25.1124637188217
121.596246326692,25.1124485727796
121.596253751075,25.1124320011581
121.596257902097,25.112414507478
121.596258653634,25.1123966232762
121.596256519485,25.1123811591092
121.596280641509,25.1122646027779
121.596302525628,25.1121476808934
121.596314087133,25.1120803346327
121.596321016348,25.1120186961676
121.596329126006,25.1119571771956
121.596338413633,25.1118957964559
121.596348876399,25.1118345726454
121.596360511116,25.1117735244133
121.596371460566,25.1117211363474
121.596382216241,25.1117071013213
121.596390131745,25.1116915790014
121.59639496657,25.1116750410262
121.596396573814,25.1116579898939
121.596395183232,25.1116424349305
121.596407544927,25.1115946608086
121.596428830301,25.1115495669174
121.596448325094,25.1115208228811
121.596481397396,25.1114580554935
121.596501996229,25.1113910128021
121.596508592603,25.1113433355687
121.59651678262,25.1113063002388
121.596525681285,25.1112694006902
121.596535285886,25.1112326481625
121.596544221052,25.1112007769088
121.596549891697,25.1111766875274
121.596556023225,25.1111526919224
121.596562613768,25.1111287974032
121.596569661318,25.1111050112483
121.596577163729,25.1110813407029
121.596585118715,25.1110577929774
121.596593523852,25.1110343752445
121.596594671147,25.1110312825943
121.596604291557,25.1110037952016
121.596619008183,25.1109782464383
121.596638373865,25.1109554125893
121.596661800186,25.110935987448
121.596667840887,25.1109319700522
121.596719011395,25.1108948080542
121.596762316972,25.1108501202941
121.596796441801,25.1107992645942
121.59681103113,25.1107689275288
121.596840917704,25.1107183545853
121.596860037486,25.11069427706
121.596912484172,25.1105696637906
121.596936300668,25.110468425776
121.597001342809,25.110235040027
121.597006130917,25.1102063353799
121.597029226045,25.1100863146256
121.597068486933,25.1099845845319
121.597139604556,25.1098313743762
121.597165712018,25.1097567627213
121.597205652548,25.1096874123397
121.597258212558,25.1096254303974
121.59732179503,25.1095727001723
121.597325487208,25.109570161414
121.597436405321,25.1094962125916
121.5975553679,25.1094424833251
121.597722548107,25.1093710789295
121.597839548371,25.1092993649213
121.597888760848,25.1092750679537
121.597932591819,25.1092433592457
121.5979697095,25.1092052022556
121.597994094903,25.1091703197288
121.59801105539,25.1091403516611
121.598033473603,25.1091135204529
121.598060668372,25.1090906413545
121.598091813399,25.1090724095336
121.59812596236,25.1090593789524
121.59816207766,25.1090519455371
121.598199061959,25.1090503351469
121.598209667342,25.1090509588277
121.598306159613,25.1090230003626
121.598402101238,25.1089935127823
121.59849746299,25.1089625050703
121.598592215817,25.108929986673
121.598611584839,25.1089231266835
121.598652130249,25.108904997258
121.598695517245,25.1088935537926
121.598740427543,25.1088891439894
121.598785496572,25.108891901837
121.598812757893,25.1088971445944
121.598841102341,25.1089046135685
121.599151231105,25.1089777055821
121.599175357048,25.1089740691544
121.599184258637,25.1089654566712
121.599236066358,25.1085973961564
121.599311063705,25.1084506603783
121.599348294428,25.1084061532112
121.599391848066,25.1083540873143
121.599558204955,25.1083031473695
121.599660969211,25.1082936046047
121.599870910448,25.1083457402346
121.599917752298,25.1083807685991
121.600031160091,25.1085123067721
121.600117731428,25.1085024590698
121.600444158499,25.1083782316735
121.600598755656,25.1083455835869
121.600720924041,25.1083320072691
121.600921371842,25.1082776325036
121.601077691705,25.1083357706002
121.601208045828,25.1084227135255
121.601537860862,25.1084683481172
121.601914860054,25.1084202974512
121.602028004092,25.1083821375903
121.602239956526,25.1082738357985
121.602407193656,25.1082368823538
121.603025792367,25.1081073724191
121.603104415741,25.108051973409
121.603375217558,25.1078576926312
121.603436651016,25.1078474036117
121.603739101051,25.1077904161516
121.603931185488,25.1077173475222
121.604160293071,25.1075878297941
121.60444173338,25.1074908065047
121.604612433516,25.1074567615189
121.605562556656,25.1074055150763
121.605632033045,25.1073614550325
121.60580310886,25.1072266918606
121.605906797579,25.1072138999914
121.605998999741,25.1072222532017
121.606152183935,25.1071751243801
121.606465071719,25.1070397807018
121.606566761891,25.1070279083659
121.606759327812,25.1070750857982
121.607107803314,25.107211479451
121.607200631218,25.1072682189042
121.607310964575,25.1072818505977
121.60752463983,25.107232594806
121.608284188736,25.1072289212817
121.608310379152,25.1071837646201
121.608234672478,25.1070304834939
121.608172095549,25.1068094572721
121.608160404688,25.1067070385399
121.608178604918,25.1066341087323
