"V1","V2"
121.522587199843,25.1748959527078
121.522556564845,25.1749345025423
121.522407780462,25.1750708887439
121.522317166559,25.1752249176789
121.52231345115,25.1752679577858
121.522323035819,25.175470771949
121.522315229968,25.1756899970175
121.522321739917,25.1758510679642
121.522270070944,25.1759833646607
121.52215779081,25.1762029583636
121.522042715936,25.1764489504008
121.522002245143,25.1764992883009
121.521996635518,25.1765495032313
121.522278053772,25.1771744419326
121.522358849661,25.1777261407589
121.522383662818,25.178101063174
121.52233771681,25.1782332223006
121.522126963061,25.1785165574112
121.521820754221,25.1788874203206
121.521780247302,25.1789271504988
121.521690706426,25.1790357739198
121.522349158771,25.1795721820432
121.522623039176,25.1797931117513
121.522809328475,25.1798980620613
121.522949062592,25.1799900410726
121.523100704588,25.1801453175879
121.523337134335,25.1804403258199
121.523424816066,25.180556177649
121.523549716548,25.1805848236735
121.523640306295,25.1806799731398
121.523651656065,25.180679969087
121.523815552248,25.1808352014673
121.524018815189,25.1810134327502
121.524163427288,25.1811598044282
121.52436306858,25.1814002863583
121.524516933487,25.1815757217889
121.524655760627,25.1817100070581
121.524903993053,25.1819307976101
121.525302677802,25.1823449186664
121.525458451699,25.1824998981085
121.525599202654,25.1826288581889
121.525749694154,25.1827595529865
121.525882528208,25.1828583967832
121.525987901116,25.1829112236061
121.526415936174,25.1830173319152
121.526610733006,25.183036138995
121.526747098773,25.1830516149095
121.527015014131,25.1830469414005
121.527207683403,25.1830231977927
121.527322499656,25.1830086058302
121.527493460287,25.182999750288
121.527543170194,25.182997175341
121.527687188909,25.1829789219871
121.527876081202,25.1829835746689
121.528045508127,25.1829882875498
121.528112617171,25.1830092816363
121.528135198782,25.183016342097
121.528236581999,25.1830479028074
121.52828529577,25.1830548157821
121.528433446048,25.1830950747602
121.528528858035,25.1830947339761
121.528641691373,25.1830712826866
121.528827846953,25.1830210995005
121.528930924498,25.1829923564044
121.529100297882,25.1829846639484
121.530095358448,25.183230362371
121.530520235095,25.1835087672873
121.530752175431,25.183561136813
121.531438901514,25.183583724242
121.53288043052,25.1836188039695
121.533502719158,25.1836325769548
121.533836676101,25.1839271168719
121.533983265539,25.1840524997951
121.534244368717,25.1842462435396
121.534390813477,25.1843337275147
121.534821619405,25.1845786501455
121.53516598588,25.1849881374451
121.535331782475,25.185555445507
121.535400806348,25.1857619793365
121.535493150695,25.1859514021397
121.535583061926,25.1860539945134
121.535848528749,25.1863568936301
121.536065247486,25.1865680741075
121.536122311885,25.1866236776764
121.536276653025,25.1867643143175
121.53643786031,25.1868256611291
121.536650527685,25.1869224270574
121.536775438878,25.1869875885223
121.536835886633,25.1870068694091
121.537038106355,25.1869405208891
121.537354440963,25.1868598095949
121.537445958763,25.1868577077028
121.537566690975,25.1868590385338
121.537615311226,25.1868464485332
121.537718202973,25.1867751425797
121.537838438244,25.1867446607595
121.53792022084,25.1867443634295
121.538130772164,25.1868673789469
121.53822815491,25.1868723421208
121.538290619758,25.1869058159218
121.53848661293,25.1869015908444
121.538529344699,25.1868766086479
121.538848866464,25.1869162331769
121.538900896086,25.1869479391492
121.5390880295,25.186993362747
121.539163960707,25.1869913165851
121.539280944361,25.1870245822409
121.539349188703,25.187045612167
121.539399982012,25.1870826669697
121.539465961268,25.1870714755875
121.53955735418,25.1870409982338
121.539654721473,25.1870424125676
121.539726635149,25.1870810603725
121.539876701477,25.1871106569053
121.539989676879,25.1871191189975
121.540199288173,25.1870846166204
121.540372485016,25.1870609269304
121.540646667629,25.187073972595
121.540750074421,25.1871197000222
121.54084183622,25.1871953070672
121.540961446485,25.1873828481286
121.541101508395,25.1875058643029
121.541265787595,25.1876666365792
121.541347852926,25.1877301814224
121.541508021935,25.1878430936536
121.541593953205,25.187901297761
121.541703004106,25.1880698731685
121.541761775241,25.1881494643405
121.541885120199,25.1883015204203
121.54196974291,25.1885168230662
121.541999524913,25.1886461645898
121.541988111901,25.1887082730101
121.542064729111,25.1888654925149
121.542257207964,25.1887974031025
121.542548548566,25.1887856278754
121.542641980851,25.1887764198253
121.542840434574,25.188740221261
121.542936228061,25.188824993507
121.542950418515,25.1889508531157
121.54275736329,25.1893299195107
121.542711370807,25.1894230647713
121.542660866316,25.1895253476981
121.542754161102,25.1899529263917
121.542710498194,25.190206679386
121.542707493839,25.1904041659816
121.542605523387,25.1906811900051
121.542548140181,25.19091082566
121.542560784469,25.1911289106023
121.542622195807,25.1913627688989
121.542654975072,25.1914449466841
121.542700948261,25.1915601722133
121.542715185975,25.1916966664503
121.542758392271,25.1917808191656
121.542751169469,25.19190852677
121.542732040712,25.1919848553339
121.542791120938,25.192133598336
121.542926033514,25.1922572453999
121.543000180421,25.1922906652307
121.543014184001,25.1924100615039
121.543081037799,25.1925552369153
121.543087430271,25.19268112507
121.543103489508,25.1927874685159
121.5431565866,25.1929650773378
121.543097566286,25.1932685399885
121.543094484881,25.1934529815245
121.543269120399,25.1937718182488
121.543298551123,25.193821363398
121.543367657672,25.1940356928177
121.543543510962,25.1941680451835
121.543759160303,25.1942641125113
121.543939741589,25.1945872869707
121.544038635205,25.1946963951076
121.544172517123,25.194794838943
121.54425550456,25.1949706581388
121.544338901042,25.1952362036766
121.544375766757,25.1953108367354
121.544447246675,25.1953620775808
121.544538848598,25.1954198978443
121.544575544782,25.1955076850645
121.544620705498,25.1956246372036
121.544655150291,25.1956479286364
121.544839255316,25.1957362562422
121.544988932565,25.1958028540263
121.545069668419,25.1958134892589
121.545160911067,25.1958662458208
121.545238686738,25.1959830775402
121.545285175351,25.1960125717019
121.545467411798,25.1960665543979
121.545579183714,25.1961036167899
121.545611917201,25.1961302455861
121.54571765183,25.1963354739875
121.5457796668,25.196415620176
121.545878863657,25.1965386287958
121.545988156754,25.1966204691595
121.546101584442,25.1967060407342
121.546175866492,25.196771182295
121.546235260496,25.196844214981
121.546240081923,25.1968484673505
121.546269289361,25.1968742152587
121.546427759739,25.1968495886979
121.546433318031,25.1968477535638
121.546722478061,25.1967523438828
121.546995928239,25.1968274557114
121.547037325934,25.1968455208163
121.547287243413,25.1969545826209
121.547415171793,25.1969941748128
121.547473060268,25.1971341902149
121.547444596317,25.1976631382563
121.5475860905,25.1977828113034
121.547714127392,25.1978464439922
121.548265280086,25.1979565819948
121.548446155939,25.19801600979
121.548503948268,25.1981319749051
121.548543749708,25.1981678935607
121.548763898674,25.198143035711
121.548864820782,25.1980545132656
121.549128126273,25.1978291757024
121.549347124022,25.1975479122084
121.549500515749,25.197371064543
121.549728198427,25.1972432778257
121.54983628378,25.1971858380802
121.5499439631,25.1970402337603
121.550148432921,25.1968631503614
121.550224613939,25.1968336979853
121.550800868421,25.1966108943549
121.551002264902,25.1965384540415
121.551031829407,25.1965397161332
121.551034541777,25.1966264907684
121.551073350869,25.1967152434324
121.551208743003,25.1968300336084
121.551228703735,25.1968469586616
121.551355954563,25.1969385594057
121.551455931601,25.1969757064259
121.551675201758,25.1970537199105
121.551814834361,25.1971184613497
121.551924859178,25.1971943542052
121.551987770831,25.197210495946
121.55201142355,25.1972165646634
121.552042538671,25.1972381966212
121.552030663279,25.1972760044424
121.551992706747,25.197350138366
121.552015532429,25.1974588658507
121.552017306531,25.1974980310698
121.552026049425,25.1976677490966
121.552020598237,25.1978737849684
121.552012286939,25.1979604472315
121.552011073854,25.1979994972072
121.552038964502,25.1980409663525
121.552211253052,25.1981650158271
121.5522280207,25.1981976972281
121.552236524599,25.198241757489
121.552236865473,25.1983173283376
121.552233979378,25.1983660263016
121.552213636519,25.1985240534958
121.552229563367,25.1985551039932
121.552384873065,25.1985664949296
121.552535162369,25.1986329382199
121.552569817672,25.1987309324235
121.552644085706,25.1988622809432
121.552578634937,25.1989367163517
121.552513324489,25.1990422611699
121.552508562414,25.1991523645319
121.552583132246,25.1993483332743
121.552584170167,25.1994068117893
121.552450631589,25.1996619140195
121.552440356769,25.1997267994242
121.552443418898,25.1998204699508
121.552500012976,25.2000700500172
121.552591941502,25.2004382141992
121.552655257036,25.2006972844116
121.552679762058,25.2008634044932
121.552645243166,25.200910081062
121.552559688468,25.2009868575716
121.552472521849,25.2011110452686
121.552291480686,25.2012803345555
121.552245109196,25.201343603336
121.552210807485,25.2014274917703
121.552186198624,25.2015418039528
121.552133730905,25.2015779035923
121.552068203815,25.2016358000445
121.552007943144,25.2016843329907
121.551945507545,25.2017258684226
121.551838082982,25.2017522514626
121.55171888018,25.2017786783676
121.55162839233,25.2018355663514
121.551583101672,25.2018525451339
121.551502705831,25.2019139725169
121.551399144328,25.2020534416766
121.551333847338,25.202246276147
121.551326806523,25.2022670844953
121.551258101444,25.2024126889247
121.551261463732,25.2024894582094
121.551309964942,25.2025441305835
121.551424962597,25.2026369413923
121.551567319094,25.2027762698522
121.551646744447,25.2030035926087
121.55164112921,25.2030941176872
121.551609668194,25.2033131241361
121.551515062064,25.2035111596889
121.551514084655,25.2035717221054
121.551605904118,25.2035942381265
121.551775818093,25.2036587310712
121.551863851532,25.2036778304771
121.552017132041,25.2037219010409
121.552182676322,25.2037657180097
121.552382847757,25.2039053533489
121.552428196336,25.2039428390701
121.552541246185,25.2039663856136
121.55272612355,25.2040547182328
121.552982859794,25.2042146796362
121.553209140389,25.2042994352505
121.553236362174,25.2044910757089
121.553199937311,25.2047616950993
121.553163373083,25.2050015120055
121.553310991843,25.2051755761759
121.55352053876,25.2053469167001
121.553543468644,25.2054100076802
121.55389462179,25.2056498623914
121.553996200858,25.2057498082144
121.554079865887,25.2059543183139
121.55427360818,25.2061082571064
121.554347820154,25.2062542840306
121.554361925085,25.2063252892547
121.554335882664,25.2066639849341
121.554419321686,25.2068183369899
121.554429021711,25.2069311575987
121.554410956208,25.2070022924629
121.554356239234,25.2070986350429
121.554412111321,25.207257270329
121.554523183993,25.2074240583531
121.554657628989,25.2076505499633
121.5546667787,25.2076659712934
121.554743690916,25.2077134129119
121.554744588899,25.2079115073208
121.554795723567,25.2081522412773
121.554873656757,25.2084597889428
121.555309511218,25.2085036619185
121.555442303999,25.2085754399499
121.555607101837,25.2085667950195
121.555728067388,25.2086279102247
121.555798988062,25.2086865321957
121.55617287375,25.2086958332514
121.556569978527,25.2086327691357
121.556877173302,25.2086190095818
121.557011454947,25.2086295989669
121.557054416981,25.2086849221614
121.557125975049,25.2087678801181
121.557164801295,25.208808422247
121.557209663014,25.2088341540321
121.557222036992,25.208871094422
121.557254718423,25.2089024151851
121.557265235023,25.2089782002998
121.557328513186,25.2090297544517
121.557403828467,25.209044267146
121.55750743804,25.2090179756544
121.557546011692,25.209003033585
121.557617629311,25.2090989460053
121.557648596874,25.2092005457729
121.557671074965,25.2092226604254
121.557709749794,25.209229908338
121.557848301573,25.2092867213898
121.557927896431,25.2093474582108
121.558192371756,25.2095880717504
121.558276166335,25.2096143874641
121.558334934379,25.2096560095334
121.558498440303,25.209731487552
121.558569761483,25.2097730711333
121.558718561342,25.2098333835432
121.558791870987,25.2098540329946
121.558934493886,25.2099371999065
121.559020321842,25.2099501914585
121.559073034833,25.21004129959
121.559192960148,25.2101911323006
121.559388840077,25.2101672620126
121.559599164948,25.2101100602218
121.559649644838,25.210081657188
121.559883040173,25.2100718720913
121.559968273252,25.2100610860467
121.559984500487,25.2100572599819
121.562632799521,25.2094333586859
121.562611438852,25.2093523159344
121.562582100416,25.2092498263383
121.562589529684,25.2091519635261
121.562612906699,25.2091017701413
121.562659746312,25.2090156921381
121.56269333677,25.208903420655
121.562744910921,25.2087075552728
121.562757557558,25.2086049058972
121.562783245814,25.208485505401
121.562803608818,25.2082439064584
121.56278994569,25.2081147251311
121.562789016615,25.2079127039642
121.562805032846,25.2076235719845
121.56280585879,25.2076197590976
121.56282681806,25.2075229461497
121.562844195184,25.2074089127118
121.562857284186,25.2073356020679
121.562906194335,25.2072662175765
121.562977247525,25.2071438456923
121.563030763954,25.2071029444726
121.563084355239,25.2070783201217
121.563110851231,25.207000886847
121.563133040423,25.2069600958661
121.563186473002,25.206898846187
121.56322639473,25.2068213527256
121.563221657234,25.2067643961513
121.563261653854,25.2067031885958
121.56326142907,25.2066543489041
121.563292531284,25.2066053898728
121.563314495543,25.2065157591727
121.563332134379,25.2064587083231
121.563349801864,25.2064057289125
121.563349389716,25.2063161924845
121.563384929599,25.2062590734251
121.563362047374,25.2061492648557
121.563352684691,25.2060597625259
121.563454735081,25.2058680740031
121.563472186396,25.2057703263973
121.563552478593,25.2057130367523
121.563623717677,25.2056313612959
121.563647558936,25.20555076927
121.563781391896,25.2054236527879
121.563843294381,25.2053142703069
121.563952620443,25.2050781006671
121.564081388353,25.2048942543008
121.564162913656,25.2048764744327
121.564186776251,25.2048458241873
121.564287039363,25.2047275652434
121.564368061289,25.2046006497593
121.564472955417,25.204443083903
121.564558276183,25.2042070054482
121.564609927683,25.2039579651478
121.564628463747,25.2038138282657
121.564594563076,25.2037484698269
121.564618425348,25.203717819513
121.564680326247,25.2036084366844
121.564718203733,25.2034947851323
121.564756101268,25.2033854939352
121.56475063395,25.2032414486997
121.564764900787,25.2032108350071
121.56484656167,25.2030270234272
121.564869080039,25.2029008727859
121.564874984351,25.2028149052839
121.564872166791,25.2026602061091
121.564842351564,25.2025705472433
121.564850350663,25.2024826578369
121.5648268441,25.2023967936407
121.564843512113,25.2023661707674
121.564883243063,25.2023188305314
121.564973067763,25.2021947970688
121.5640276947,25.1990151824141
121.563979687554,25.1987391136981
121.564017523384,25.198498124785
121.564155302177,25.1980920778822
121.56427501986,25.1977094276823
121.564287486537,25.1975660631967
121.564258701481,25.1967931372917
121.56426166109,25.1967808120288
121.564286896498,25.196675911573
121.564274715432,25.1965733566578
121.56428374718,25.1964533061094
121.564298310298,25.1963816236731
121.564337088947,25.196354076226
121.564522346177,25.1962543609484
121.564695062161,25.1962129319124
121.564868358273,25.1962241508159
121.564963995885,25.1962060819445
121.565104585235,25.1961414742933
121.565206477035,25.1960187758056
121.565461238875,25.1957149270951
121.565588937227,25.1956328994046
121.565837610662,25.1953989758906
121.566463001858,25.194924805321
121.566622690276,25.1948368312772
121.566827556825,25.1948244004206
121.567064414821,25.1948060146524
121.567346370494,25.1948457031423
121.567544891208,25.1948449415441
121.567659841804,25.1947746159386
121.567851654823,25.1946176348882
121.567969313041,25.1946412694118
121.568211101236,25.1947382205864
121.568494763546,25.1947223069088
121.56887685964,25.1948335503873
121.569013930212,25.1948537871679
121.569157685081,25.1949095948575
121.569219675975,25.1949152875949
121.569408767544,25.1949928130596
121.569554968567,25.1950070197025
121.56969280298,25.194969574068
121.569842666958,25.1948988504997
121.570309116601,25.1948232140683
121.570839086971,25.194440917304
121.57133340207,25.1940412694755
